3.43638 0.926283 -50.3585
6.95855 1.95586 -50.0338
10.5702 2.97558 -49.9889
14.0559 4.0508 -48.8303
17.782 5.06678 -51.5659
21.3714 5.9916 -58.8517
24.4461 7.04592 -51.0688
28.1052 8.0061 -50.9052
31.6576 9.02913 -50.4126
35.389 9.89634 -50.0861
38.8721 10.8861 -49.8427
42.2888 11.8525 -50.5193
45.9924 12.7928 -48.2382
49.5533 13.8599 -48.5816
52.9145 14.8567 -47.2786
56.3528 15.8585 -48.7267
59.8437 16.9734 -49.5425
63.3356 17.786 -49.7196
66.7524 18.8149 -49.8531
70.3668 19.7976 -51.1553
73.797 20.9225 -62.4182
77.3949 21.8664 -62.2938
81.0194 22.8082 -59.2764
84.6749 23.8177 -58.9052
88.4491 24.5916 -57.3703
92.105 25.5863 -57.4306
95.581 26.7914 -53.7413
99.0126 27.6852 -52.3216
102.438 28.7831 -53.3103
105.954 29.6858 -53.3618
109.133 30.5069 -53.7123
112.56 31.4742 -53.4377
115.927 32.5208 -56.5454
119.151 33.52 -55.748
122.442 34.4801 -57.0606
125.887 35.4207 -55.6796
129.385 36.439 -56.4214
132.976 37.3622 -55.6659
136.346 38.3368 -55.5689
139.892 39.4097 -55.1134
143.388 40.4269 -53.0185
146.87 41.4322 -49.9537
150.355 42.5472 -51.2376
153.902 43.5709 -50.2291
157.363 44.5748 -50.4922
160.786 45.7467 -47.7847
163.988 46.6765 -48.3562
167.478 47.5202 95.6734
171.085 48.5825 97.189
174.625 49.6424 98.6673
178.179 50.6682 99.3425
181.854 51.7764 97.4517
185.449 53.0724 96.7616
188.991 54.1 98.1968
192.752 55.0016 100.82
196.184 55.9227 101.159
199.92 56.8392 100.044
203.378 57.8451 100.111
206.665 58.9281 100.333
210.107 59.976 100.988
213.315 61.1931 98.5764
216.934 62.0642 99.8885
220.667 63.0618 99.8266
224.162 64.1051 95.7496
227.719 65.0399 89.9798
231.302 66.0365 89.9619
234.633 67.0439 85.3895
238.106 68.3069 85.2012
241.492 69.3204 100.69
245.205 70.2482 102.985
248.934 71.2874 102.322
252.584 72.4141 120.681
256.075 73.3138 121.511
259.593 74.3448 113.07
263.207 75.4501 112.838
266.63 76.2953 113.927
269.883 77.249 110.779
273.302 78.2148 110.914
276.844 79.2346 110.923
280.267 80.1295 109.644
283.873 81.0936 114.602
287.519 82.1044 114.573
291.175 83.1049 113.037
294.774 83.978 111.737
298.14 84.8611 111.64
301.413 85.6797 111.046
305.023 86.5874 91.3759
308.502 87.7152 91.2528
312.118 88.5168 93.1343
315.773 89.6299 97.7365
319.199 90.7757 97.1906
322.631 91.675 97.2353
326.094 92.6921 99.8489
329.578 93.7693 98.8953
332.908 94.8369 97.866
336.681 95.6411 100.632
340.106 96.6305 99.9376
343.504 97.7523 95.8494
